comment_id,video_id,author,text,like_count,published_at,reply_count,video_title,video_channel,video_url
UgzEo4G4TTBCScMMz9N4AaABAg,i1o1XILTSxU,@EmilyA-w8d,Modern lip and eyebrows makeup with the modern makeup for the rest would look good on you.,1,2025-10-24T02:54:35Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
Ugyqo-JNbiWCADL4BQl4AaABAg,i1o1XILTSxU,@bliñdsñipërVlogs,Thnks ❤,0,2025-10-09T09:23:46Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
Ugx0_WHPLaIMUYyPGIR4AaABAg,i1o1XILTSxU,@cutelittlegamer22,the ancient lips are FIREEEE,0,2025-10-12T16:03:47Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgwbEsC8eOJQsLSl1QZ4AaABAg,i1o1XILTSxU,@HemHradesh-cj4lu,Your nails 💅 is soooooo beautiful 😍😍😍😍😍😍😍,2,2025-09-26T05:54:02Z,1,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgxObThuzE-GOu5e6M94AaABAg,i1o1XILTSxU,@notavailable-m2j,"I just want tell you, you're one of the most pretty and beautiful woman I've ever seen! Following you from the start! I hope the best for you ❤ 😊",0,2025-09-27T13:37:55Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgzvvqPDs_FOikfFIXV4AaABAg,i1o1XILTSxU,@kyaraa9270,The ancient way seemed more in harmony with the Earth,1,2025-09-29T19:43:42Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgxRJ81FrCdpztPEqdV4AaABAg,i1o1XILTSxU,@virat_ishh,The baddies were eating up even 2 centuries ago yazzzzz 😍✨️✨️,0,2025-10-26T13:58:12Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgyTpUapbzKpv_CLlj14AaABAg,i1o1XILTSxU,@Sarah-x4v4n,"that’s so informative and cool, thank you:)",0,2025-10-01T08:08:26Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgzuYl_biEcCcd65x_V4AaABAg,i1o1XILTSxU,@RituGhosh-r8y,"I guess ancient time was simple and less confusing 😅. In my culture we used turmeric, neem,besan,curd,lentil beans, butter, rose petals and water,sandalwood  powder, shankh powder, honey,rice starch,soap nuts,multani mati,rain water for skin care and for makeup they used shankh powder as base, charcoal powder mixed with oil as eyeliner, alta for feet and hand decorating also nail, mehedi leaves for nail stains, sidhur or tip or sometimes  used sidhur mixed with oil as lipstick or there were some types of flower petals or powder available to use as lipstick and some amber smell for hair. The only thing is these were only available for elites and middle class women",0,2025-10-24T20:20:06Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgxE42SyyMKKpqQlL2h4AaABAg,i1o1XILTSxU,@Lucie-q8f,Why does the left side low-key look better 👀,4,2025-09-26T09:57:03Z,1,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgwH_JH5a6lhT8p3c1B4AaABAg,i1o1XILTSxU,@KM-Babe,They look good both of them ... You did good with the ancient ways.  You can barely tell the difference 😊,0,2025-09-26T22:00:39Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgwZJIzPpzIbjfaC2Gt4AaABAg,i1o1XILTSxU,@creamy_moon_x590,Your skin is so pretty ❤😊,11,2025-09-26T09:39:27Z,3,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgwAGo-Wh7TyLNe3ovl4AaABAg,i1o1XILTSxU,@RajavalliR,Foundation name  please,1,2025-10-17T01:16:09Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
Ugyk-1d-p65BMHBqOad4AaABAg,i1o1XILTSxU,@PaisleyPantingbean-i1i,"Wow your so beautiful also Im going try this
❤️",0,2025-09-26T14:51:04Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgwiAS5t0NOFL65Mj9l4AaABAg,i1o1XILTSxU,@jfkjannatsworld8884,Ancient ❤,0,2025-09-28T08:45:01Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgwoCAmjc2IyGSuluMt4AaABAg,i1o1XILTSxU,@Miwmaa,"I like this series. Keep it up!

Other channels do clickbaits and obnoxious face masks with pictures attached of unreal results. Yours it very interesting and educational and real.",0,2025-10-03T02:35:32Z,1,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
Ugxex6C5l4x9dEA5ge94AaABAg,i1o1XILTSxU,@weirdforces,"such a cool video, thanks for researching",0,2025-09-27T01:49:27Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgwrBTFDQRw-zV62hdp4AaABAg,i1o1XILTSxU,@sushreepriyambadamishra9718,I love your video ❤,1,2025-09-26T06:14:55Z,1,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgyjWSHYwvQVgVUNTPR4AaABAg,i1o1XILTSxU,@artist.siennaa,i still use homemade rice toner today lol,0,2025-10-31T11:09:01Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
Ugw_zGVzKHqM7FcIf0V4AaABAg,i1o1XILTSxU,@DivyabaZala-c3w,You look like moon ga young the kdrama actress,0,2025-09-27T12:03:21Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgzLGMr2GMxi5mHoj354AaABAg,i1o1XILTSxU,@chrispillay-h1b,Y does the ancient side look better 😂😂,0,2025-10-01T20:57:51Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgzkqOwBZxmYgztoL6x4AaABAg,i1o1XILTSxU,@ronniev5926,I swear you would've been classified as one of the most well known beauties if you during that time ❤,7,2025-09-26T13:13:59Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgzZhUwt9Mf54-ejCCJ4AaABAg,i1o1XILTSxU,@rilastlongr,Aww ur voice is soo cute,0,2025-09-26T18:44:37Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgylSvoy04UZEE5AxIF4AaABAg,i1o1XILTSxU,@IreneLee-b2b,1825: what is “skincare?”,1,2025-10-01T23:52:56Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgyomaqeC_LeSu1R5Ip4AaABAg,i1o1XILTSxU,@roro_cool_cute,good 💖,0,2025-09-26T13:07:53Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgxjHwJAcmi0ou8AJOF4AaABAg,i1o1XILTSxU,@se.wonsnow,"I prefer 2025, but 1825 is natural and no allergic....🙃",1,2025-10-04T11:18:39Z,0,Ancient vs Modern Kbeauty ✨,krystallee,https://www.youtube.com/watch?v=i1o1XILTSxU
UgxUfk_zScdHy2Bvc6l4AaABAg,iO8oW6CRiRk,@mezuki.O,первая!!,448,2024-06-11T06:21:22Z,18,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgxO5RBKe6sfoSXl3BB4AaABAg,iO8oW6CRiRk,@3d2yo5,I think the lighting makes these look warmer cause in real life they look more coolish 🩷,1819,2024-06-21T07:35:00Z,10,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugx5xfVcQV1YNax4PV54AaABAg,iO8oW6CRiRk,@junebug.28,i JUST ordered bare grape!! can’t wait to try it,341,2024-06-11T16:29:19Z,10,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugy-ip6kw0K8bKzAa_B4AaABAg,iO8oW6CRiRk,@darlingtorment,rom&nd juicy lasting tint #33 bare vine is my favorite lip tint <5,41,2024-07-28T00:13:27Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgyHqwSPVZ61FnmbTZN4AaABAg,iO8oW6CRiRk,@cream._.lattee,Your lippies and nails always slays😌🎀🩷✨,54,2024-06-11T06:34:59Z,1,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugyo2nzsZGjcfqq0PE94AaABAg,iO8oW6CRiRk,@とりま温まりたい,可愛いが詰まった色してる、、、♡,47,2024-07-17T08:05:41Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgyODmt8xnOpb3IxQm94AaABAg,iO8oW6CRiRk,@3415-l2d,"I am Korean. First of all, thank you for using our Korean cosmetics and songs.
A few years ago, there were many people who didn't know Korea at all, but now I'm happy that Korean things like BTS have become famous. I don't know if the meaning will be conveyed well using a translator. For your information, I like Lei from the girl group Ive.",122,2024-07-28T07:28:17Z,8,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgxZjtC81eH49YDmSxx4AaABAg,iO8oW6CRiRk,@luvveyes,They are soo glossy and pretty 🎀🩰✨️,12,2024-09-17T07:15:28Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgyXCyofC2vGHjeQ4uZ4AaABAg,iO8oW6CRiRk,@onlydahia,these are for every undertones 🤭🩷,46,2024-06-11T05:53:24Z,6,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugw3VQqDuHYqxgYnEa54AaABAg,iO8oW6CRiRk,@Hanna-ri3ot,Ahhhhh I love the concept of fwee having 70% and 30% pigmentation. I wish their products were cheaper where I live😭😭,89,2024-06-11T07:23:54Z,3,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugyqc6l2m4H0Cl3SXBB4AaABAg,iO8oW6CRiRk,@KeyAngelKeyAngel,Very beautiful color ❤,11,2024-07-28T12:41:24Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugx1QjTyhudJqFCcloZ4AaABAg,iO8oW6CRiRk,@sakiii.ৎ,I love fwee❤,5,2024-09-03T11:27:52Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgzSWGIB0fKN7ygWF-l4AaABAg,iO8oW6CRiRk,@KatharinaRohlfing-o6j,Love the romand ❤❤❤,3,2025-04-06T11:16:20Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgyJnppk5OEFlmyJTt14AaABAg,iO8oW6CRiRk,@thieu6876,it's so pretty 😭,12,2024-08-08T06:14:45Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgybBOmXdoXGDDTFgaB4AaABAg,iO8oW6CRiRk,@feruzakulabova,"It's so Beautiful 😍,",3,2024-09-15T06:58:51Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgwjPc9TPpV2t96zGd94AaABAg,iO8oW6CRiRk,@ijustwantedtoknowtheirname8764,The first two 😍,3,2024-07-30T07:49:52Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugy1DZWKlYDIy3KHUux4AaABAg,iO8oW6CRiRk,@wonnie4life-p8c,Hey you got a new subbie!! Right here 🤭😊💗✨️🎀🐰,1,2025-08-24T01:06:37Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugwhmpt0O6wZa20C_R94AaABAg,iO8oW6CRiRk,@windilynmanginsay5309,I’m obsessed. I’m so obsessed.,1,2025-04-30T10:04:34Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgwYom0mNOuuXFo_Xs14AaABAg,iO8oW6CRiRk,@ChanRachana-o6l,I have one of those,1,2024-11-18T13:07:03Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgxPzArL1POBWdcvBVF4AaABAg,iO8oW6CRiRk,@Rippeddoff,I love how you don't waste alot of product like everyone else does! This is nice to watch :D,5,2024-07-29T20:18:43Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugx66q57dwaOwdECDf94AaABAg,iO8oW6CRiRk,@JustMeAnnie,Gurl has more lipsticks than sephora and ulta combined 💀😭,9,2024-07-12T16:35:55Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgxZzohP37MXOuUtylp4AaABAg,iO8oW6CRiRk,@LilianMbappe,I Like vanilla 70 % ❤❤❤❤❤❤,3,2024-07-27T08:11:39Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgwHx04uHiL3lL9VM2B4AaABAg,iO8oW6CRiRk,@harururukaa,"i think the lighting makes these look warmer, cause i have two of the rom&nd ones with the same color and all, but it looks cooler",5,2024-08-02T07:12:54Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgxJPACLZCoUl_w8ObF4AaABAg,iO8oW6CRiRk,@ctrl_alt_queens,Bare grape is my fav! It’s always sold out for me tho,3,2024-07-27T13:53:34Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugwf00BRT0XqWVmFTWF4AaABAg,iO8oW6CRiRk,@Aesthetic_kitkat,I like the second one,5,2024-06-11T07:34:14Z,2,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgwgIZunmKeNLbWqq1N4AaABAg,iO8oW6CRiRk,@snehalbhosale7750,I Love The 2nd One,1,2024-09-02T01:50:23Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugx0aiR0r9zyGrP4Zv14AaABAg,iO8oW6CRiRk,@Cinnabunnies,Do any of these work on darker skin tones? I love your content🩷,6,2024-06-15T20:29:19Z,1,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgyjPZP1leIYbWFaSWZ4AaABAg,iO8oW6CRiRk,@ClariyaMasruro,"cntikkk bgt warnanyaa, mww",2,2024-09-10T10:14:50Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugwf5xOuucaDXTS9pap4AaABAg,iO8oW6CRiRk,@Rosey-h7d,So Beautiful❤❤😮😮,0,2025-07-27T09:20:22Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgzRsSlW1p8PjXClCsV4AaABAg,iO8oW6CRiRk,@JaneSakura,Cuteeee,1,2025-01-19T14:15:02Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgwIA-_rU3iLsLzBNmB4AaABAg,iO8oW6CRiRk,@AdnanAli-s9v,Nice,1,2024-10-24T06:12:38Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgxH0PvPhBplbNJ1w3V4AaABAg,iO8oW6CRiRk,@lolienu,perfect,1,2024-09-17T01:25:53Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgzsxjGZBCYFr2r_v1Z4AaABAg,iO8oW6CRiRk,@zwmxz,i need those nails,1,2024-09-08T21:13:25Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgxzTf0qI5mfFLnpoq94AaABAg,iO8oW6CRiRk,@Yumnah-p6s,Nice 🎉,1,2025-06-15T19:17:26Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugx-3a_CZ7t6atKdKYJ4AaABAg,iO8oW6CRiRk,@LoanThuy-ti6rr,Romand 24 is best,3,2024-07-28T16:13:40Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugz16Fu6495idD-0agB4AaABAg,iO8oW6CRiRk,@britneyshropshire7984,Colorgram - shy guava is also really nice. Best pink shade I’ve ever owned,2,2024-07-30T13:23:55Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgwWLENyWEWz0VPeT4F4AaABAg,iO8oW6CRiRk,@busumiah9970,I like vanila,2,2024-12-14T02:13:42Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugwk03YikqF7LsdVuxd4AaABAg,iO8oW6CRiRk,@deborahrodriguez8586,Packing is so pretty!,0,2025-07-28T20:22:13Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgyyDOgb8KZ2ETE5cvx4AaABAg,iO8oW6CRiRk,@Pr1nc3ss-core-4r1,These lippies look sooo cuteee!! I’m feeling lucky because i have the third lippy!,2,2025-02-11T05:26:55Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgwwHOSWJkWd2OQpAbt4AaABAg,iO8oW6CRiRk,@niiha2510,Changing my fyp 1/100 ☆,0,2025-09-25T10:20:30Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugwm-7P2_MYzhHoId9V4AaABAg,iO8oW6CRiRk,@ClaudiaYurika-m3m,I want all !! 🎀🎧,0,2025-06-16T21:49:43Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugxb8O-vqSNDYUT_aYZ4AaABAg,iO8oW6CRiRk,@SidraAmjad-kh8qn,Wow ❤😂,1,2025-01-03T14:48:01Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugxbiv9dyvLNXrCjnbB4AaABAg,iO8oW6CRiRk,@Kira_chan_7,I love third❤,1,2024-12-28T14:58:43Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgxsxyRovSwn_hQAzC94AaABAg,iO8oW6CRiRk,@aadhyakamat,so glossy and cute,0,2025-04-16T15:55:09Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugw-MUlAhhMstSIsXQl4AaABAg,iO8oW6CRiRk,@Ayan-e8x,Nice ❤❤,1,2025-06-15T17:29:24Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgweVaN5VLAEgVbFZmR4AaABAg,iO8oW6CRiRk,@Wonyoungism_Tiara,These look so prettyyyy,0,2025-08-20T23:18:44Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgwSLSOLfoGfiDKTjO14AaABAg,iO8oW6CRiRk,@Yumnah-p6s,I ❤️ SOUTH KOREA 🇰🇷,1,2025-06-15T19:18:46Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgxIF3AhuQG0XFaA_rV4AaABAg,iO8oW6CRiRk,@dinianggra23,Cuteeeee ❤❤❤,1,2024-08-18T02:26:42Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgwTMnomzqmLGpBssCN4AaABAg,iO8oW6CRiRk,@xzboo,the way i own 2 of these lippies 😍,1,2024-06-21T10:26:48Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
UgzWz8TSjCUkB09siNp4AaABAg,iO8oW6CRiRk,@ambernosheen-u7m,1st & 2nd are my favourite shades,0,2025-01-12T09:55:48Z,0,pink kbeauty lippies 🎀 #shorts #koreanbeauty #kbeauty #koreanmakeup #lippies #pink #yesstyle,Dahia,https://www.youtube.com/watch?v=iO8oW6CRiRk
Ugw2WVvxhIEsVaZuTqV4AaABAg,Bi_8gjx0QB0,@foolishkaleidescope,"1.. April Skin Real Calendula Peel Off Pack
2. So Natural Makeup Setting Multi Magic Sealer
3. Medicube Collagen Night Wrapping Mask",13245,2024-10-01T11:46:22Z,46,COOLEST Korean Makeup HACKS?!!😱😍 #kbeauty #korean #makeup #makeuptips,Aylen Park,https://www.youtube.com/watch?v=Bi_8gjx0QB0
UgxxOdFjE_3wskRuQlt4AaABAg,Bi_8gjx0QB0,@penguin3206,"The last  ‘hack’ is only good for photoshoots and not daily long term wear, the mask is very easily peel-able and will start flaking off throughout the day",11396,2024-10-02T11:20:28Z,19,COOLEST Korean Makeup HACKS?!!😱😍 #kbeauty #korean #makeup #makeuptips,Aylen Park,https://www.youtube.com/watch?v=Bi_8gjx0QB0
UgxFXQgzNJdZPkplLnR4AaABAg,Bi_8gjx0QB0,@sebumpostmortem,"In case you don' t have access to korean products, *Make Up Forever* has always had the _Aqua Seal_ liquid. It' s what artistic swimmers use.",1146,2024-10-06T20:23:13Z,9,COOLEST Korean Makeup HACKS?!!😱😍 #kbeauty #korean #makeup #makeuptips,Aylen Park,https://www.youtube.com/watch?v=Bi_8gjx0QB0
Ugw-YyWYlGz57TUA_Gl4AaABAg,Bi_8gjx0QB0,@ellaandtheamphibians829,Does the mask under the makeup not look crunchy after a few facial expressions?,5526,2024-10-01T22:49:27Z,15,COOLEST Korean Makeup HACKS?!!😱😍 #kbeauty #korean #makeup #makeuptips,Aylen Park,https://www.youtube.com/watch?v=Bi_8gjx0QB0
UgxjoLAW3vMhtMl7Q7N4AaABAg,Bi_8gjx0QB0,@leftyb7,Girl your skin is FLAWLESS!!!!!!!,33,2025-04-14T21:01:29Z,1,COOLEST Korean Makeup HACKS?!!😱😍 #kbeauty #korean #makeup #makeuptips,Aylen Park,https://www.youtube.com/watch?v=Bi_8gjx0QB0
UgzAsCHtLUvLHnhGHSt4AaABAg,Bi_8gjx0QB0,@smile0fserotonin,Please be careful with the peel off masks. Some aren’t meant to be on the skin for that long and can give chemical burns.,1834,2024-10-02T08:08:17Z,4,COOLEST Korean Makeup HACKS?!!😱😍 #kbeauty #korean #makeup #makeuptips,Aylen Park,https://www.youtube.com/watch?v=Bi_8gjx0QB0
UgxQY67QEmDfbZPbKi14AaABAg,Bi_8gjx0QB0,@TheSadClownBalloon,I’m buying that magic sealer Omg!! Thanks for the recommendation! 💜💜💜,666,2024-10-01T02:25:46Z,6,COOLEST Korean Makeup HACKS?!!😱😍 #kbeauty #korean #makeup #makeuptips,Aylen Park,https://www.youtube.com/watch?v=Bi_8gjx0QB0
UgxnC7aWIEiwAejE7DR4AaABAg,Bi_8gjx0QB0,@aetherstarry4966,The peel off mask for pimple patch substitute is genius omg😂 we will be trying that,376,2024-10-02T05:46:23Z,1,COOLEST Korean Makeup HACKS?!!😱😍 #kbeauty #korean #makeup #makeuptips,Aylen Park,https://www.youtube.com/watch?v=Bi_8gjx0QB0
